nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0002194	Pupi Avati	1938	\N	writer,director,producer	tt1267498,tt1249306,tt0098390,tt0085597	https://image.tmdb.org/t/p/{width_variable}/zP1RXV5NEoGZSrWSE6ub6kO3oJC.jpg
nm0002195	Hy Averback	1920	1997	director,producer,actor	tt0043435,tt0050053,tt0068098,tt0053547	
nm0002196	Gabriel Axel	1918	2014	director,actor,writer	tt0050464,tt0092603,tt0125695,tt0063531	https://image.tmdb.org/t/p/{width_variable}/ttXrSiFHT9bg7uE2Riby451PMXw.jpg
nm0002198	Charles Aznavour	1924	2018	soundtrack,actor,music_department	tt0125439,tt10749896,tt0054389,tt0120663	https://image.tmdb.org/t/p/{width_variable}/zAWJHQT4hY0ELK6aaSXRoAgEJbT.jpg
nm0002199	Hector Babenco	1946	2016	director,writer,producer	tt0293007,tt0120674,tt0082912,tt0077878	https://image.tmdb.org/t/p/{width_variable}/l5PcjJ9q6Ao4hYUCbwbk27Q9W1j.jpg
nm0002201	John Debney	1956	\N	composer,music_department,soundtrack	tt0335345,tt3040964,tt1485796,tt1228705	https://image.tmdb.org/t/p/{width_variable}/iUwBpunUEdknzkRpgAyodwIEh4n.jpg
nm0002203	Loren Miller	\N	\N	editor,director,writer	tt0190795,tt8686236,tt0190355,tt9394858	
nm0002206	Kevin Brownlow	1938	\N	producer,director,miscellaneous	tt0055024,tt0073911,tt0172202,tt0364151	https://image.tmdb.org/t/p/{width_variable}/2SI8QTnTVgxfH5DSQnaHTmpTzog.jpg
nm0002207	Richard Franklin	1948	2007	director,producer,writer	tt0113337,tt0091415,tt0080453,tt0078067	https://image.tmdb.org/t/p/{width_variable}/6uwR8pty3q88uFgRpRFUDEewN88.jpg
nm0002209	John McDermott	1893	1946	actor,writer,director	tt0018381,tt0011117,tt0017084,tt0012559	
nm0002210	Frank DeCaro	1962	\N	actor,writer,producer	tt0296065,tt8900306,tt0289785,tt0283427	
nm0002211	Christopher DeFaria	1959	\N	producer,production_manager,actor	tt2386490,tt1392190,tt1454468,tt1677720	https://image.tmdb.org/t/p/{width_variable}/e7sPWVvfV9UfVNPegDlcf1z73su.jpg
nm0002212	Anders Bohman	1965	\N	cinematographer,camera_department,director	tt0496546,tt0171851,tt0341151,tt0116149	https://image.tmdb.org/t/p/{width_variable}/vrhbw2rXCkuDLuH04GNJM6oOqkU.jpg
nm0002216	Yves Robert	1920	2002	actor,writer,producer	tt0054949,tt0068655,tt0076470,tt0242775	https://image.tmdb.org/t/p/{width_variable}/lv3f0e23sHuZ3B1KFb98nRe3WYR.jpg
nm0002218	Claude Miller	1942	2012	writer,director,actor	tt0098087,tt0089072,tt0082436,tt0164212	https://image.tmdb.org/t/p/{width_variable}/c9h4B4kFWgU4Jf2ciUzoDVD4IOU.jpg
nm0002220	Alexander Scherer	\N	\N	director,writer,producer	tt0110275,tt2879912	
nm0002222	Christopher Bradley	1961	\N	actor,writer,director	tt0087472,tt0119508,tt4287236,tt0096426	https://image.tmdb.org/t/p/{width_variable}/efLSQiHOkueOjVGu4muU26eYFKm.jpg
nm0002224	James Moll	1963	\N	producer,director,editor	tt0827507,tt4329396,tt1853563,tt0795174	https://image.tmdb.org/t/p/{width_variable}/8E0C2frUUhkPCRm3K5yAq2vDGLI.jpg
nm0002225	Axel Sand	1961	\N	cinematographer,director,camera_department	tt5567494,tt0458349,tt1305627,tt0258827	
nm0002230	Carlos Gallardo	\N	\N	producer,actor,writer	tt27806093,tt0104815,tt2034176,tt0112851	https://image.tmdb.org/t/p/{width_variable}/1ZaDFJtyjAQUMDah86qJtEEjW7A.jpg
nm0002231	Gian Maria Volontè	1933	1994	actor,director,writer	tt0065531,tt0065889,tt0059578,tt0058461	https://image.tmdb.org/t/p/{width_variable}/xPwxiUgSnvqMvPTm2TlqTUskOJ.jpg
nm0002233	Erich von Stroheim	1885	1957	actor,writer,director	tt0009937,tt0043014,tt0019558,tt0028950	https://image.tmdb.org/t/p/{width_variable}/lUoSEdmX6Cl7lLUnV4ewLkVDnhY.jpg
nm0002234	Scott Robertson Price	\N	\N	assistant_director,miscellaneous,producer	tt1084733,tt0097474,tt0106881,tt0285439
nm0002236	Eric M. Klein	\N	\N	editorial_department,sound_department,visual_effects	tt17736322,tt27999888,tt14865290	
nm0002237	John David Allen	\N	\N	editor,editorial_department,director	tt0306734,tt1440379,tt0384686,tt2707792	
nm0002238	John A. Kuri	\N	\N	producer,writer,director	tt0092721,tt0101609,tt0092418,tt0110734	
nm0002239	Prince	1958	2016	music_artist,soundtrack,composer	tt0099691,tt0096895,tt0092133,tt0087957	https://image.tmdb.org/t/p/{width_variable}/5HPqjSXEQukk6ta8v1i9mPHUeqk.jpg
nm0002240	Katt Shea	\N	\N	director,actress,writer	tt0144814,tt11278476,tt0105156,tt8323104	https://image.tmdb.org/t/p/{width_variable}/vybIKkru5To53t1oiObk3WTj4aB.jpg
nm0002246	Harry Van Gorkum	\N	\N	actor,miscellaneous,writer	tt0314353,tt1538403,tt0838232,tt0118688	https://image.tmdb.org/t/p/{width_variable}/6MQ31z3ewX4KTHdMMze8SIZ19PU.jpg
nm0002247	Alan Natale	\N	\N	actor,director,writer	tt0292887,tt25809514,tt25817532	
nm0002248	Gerard Kelly	1959	2010	actor,director,soundtrack	tt0197152,tt0088621,tt0090401,tt1380818	https://image.tmdb.org/t/p/{width_variable}/uwnP0TJy6nfbluxSXSNwua0VLT1.jpg
nm0002252	David A. Armstrong	\N	\N	camera_department,cinematographer,writer	tt6170804,tt0432348,tt0387564,tt1551630	
nm0002253	John Carroll Lynch	1963	\N	actor,director,soundtrack	tt1092026,tt0116282,tt4276820,tt5859238	https://image.tmdb.org/t/p/{width_variable}/cIx1HYFOHmfeAGRDBJwdFK9ZMIM.jpg
nm0002254	King Hu	1932	1997	actor,director,writer	tt0079886,tt0084793,tt0064451,tt0192213	https://image.tmdb.org/t/p/{width_variable}/lIvTfhF4Mg5Uw7dZcA99bISyXk5.jpg
nm0002257	Håkan Holmberg	1957	\N	cinematographer,camera_department,miscellaneous	tt13370748,tt10540142,tt0228871,tt0127382	
nm0002261	Alexander Kiening	1973	\N	producer,camera_department,production_manager	tt4670580,tt0133385,tt5314232,tt8629136	
nm0002262	J.P. Manoux	\N	\N	actor,director,writer	tt0340281,tt0108757,tt0356150,tt1759761	https://image.tmdb.org/t/p/{width_variable}/lLEfizV970QfahQSBssUvj8Exs7.jpg
nm0002263	Ken Rudolph	1941	\N	editorial_department,miscellaneous,visual_effects	tt0095655,tt0116225,tt0109190,tt0065611	
nm0002266	Jak Osmond	1966	\N	special_effects,assistant_director,actor	tt1772240,tt0449487,tt0253556,tt0120657	
nm0002267	Franco Barbeite	\N	\N	editorial_department,director,cinematographer	tt0183659,tt0176579,tt0111453,tt1437336
nm0002268	Gary Vermeir	\N	\N	writer,actor	tt0808080,tt0118002,tt0115243,tt0446636	
nm0002271	Rex Ingram	1892	1950	director,actor,writer	tt0019469,tt0006740,tt0201452,tt0017103	https://image.tmdb.org/t/p/{width_variable}/15peP3BYQ6PXIRupDE2bTDsvd9w.jpg
nm0002272	Glenn M. Benest	\N	\N	writer,producer,miscellaneous	tt0453463,tt0294631,tt0181804,tt0082245	
nm0002273	Brett Boydstun	1966	\N	miscellaneous,production_manager,producer	tt0163025,tt0120903,tt0120828,tt0114194	
nm0002275	Mark Parry	\N	\N	cinematographer,camera_department,producer	tt2159538,tt0104438,tt27923719,tt0104922	
nm0002278	Simon Marshall	\N	\N	director,writer	tt0179400,tt0197948,tt5514364	
nm0002280	Charles McClelland	\N	\N	editor,editorial_department,director	tt1319735,tt0286788,tt0115237,tt0118437	
nm0002286	Michael W. Abbott	\N	\N	producer,director,cinematographer	tt10584528,tt4247938,tt0488535	
nm0002290	Loren Avedon	1962	\N	actor,stunts,producer	tt0097991,tt0118944,tt0114447,tt0102217	https://image.tmdb.org/t/p/{width_variable}/cdibroxQxb1pysWaVWI9mm6u69i.jpg
nm0002293	Heather Lee	\N	\N	miscellaneous,actress,writer	tt0844441,tt0497502,tt1442437	https://image.tmdb.org/t/p/{width_variable}/u7RvjANPM632yZjDgfgIk5Iykut.jpg
nm0002295	Karin Thayer	1971	\N	director,cinematographer,writer	tt0202394,tt0202332,tt0202631,tt0177211	
nm0002296	Folmer Wiesinger	\N	\N	editor,editorial_department,sound_department	tt14825858,tt5665418,tt9654080,tt23219382	
nm0002301	Carl Davis	1936	2023	composer,music_department,soundtrack	tt0021749,tt0017925,tt0082416,tt0397786	https://image.tmdb.org/t/p/{width_variable}/6DKmgez2sJ6FfQ0vkLEPUx2RGUQ.jpg
nm0002302	James Bernard	1925	2001	composer,soundtrack,writer	tt0013442,tt0050280,tt0042949,tt0051554	
nm0002305	Patrick Williams	1939	2018	composer,music_department,soundtrack	tt0108162,tt0078902,tt0099329,tt0075528	
nm0002306	Boris Paval Conen	1968	\N	director,writer,editor	tt0938293,tt6242270,tt0486185,tt0756342	
nm0002312	Obie Benz	1949	\N	producer,miscellaneous,director	tt5278426,tt0095289,tt0082315,tt0082012	
nm0002315	Roger Wielgus	1951	\N	director,writer,producer	tt0205042,tt0204965,tt21875032,tt0205207	
nm0002316	Alice D.G. Miller	1894	1985	writer	tt0019501,tt0017166,tt0023951,tt0017509	
nm0002317	Alice Duer Miller	1874	1942	writer,actress,miscellaneous	tt0044855,tt0026942,tt0032638,tt0032205	
nm0002318	John Foster	\N	\N	camera_department,cinematographer,producer	tt0274812,tt0420291,tt0082418,tt0120244	https://image.tmdb.org/t/p/{width_variable}/k6IX2V57VJ7kZGUdxlzvnbe0njF.jpg
nm0002320	Fred Murphy	1942	\N	cinematographer,camera_department,director	tt0363988,tt0113870,tt0119664,tt0164181	
nm0002327	Brett Lewis	\N	\N	actor,writer,assistant_director	tt0197753,tt0077597	
nm0002329	Christopher Prince	\N	\N	editorial_department,editor,producer	tt0129117,tt1437346,tt0173760,tt0309905	
nm0002332	Stephen Lang	1952	\N	actor,producer,writer	tt0499549,tt4160708,tt1630029,tt0091474	https://image.tmdb.org/t/p/{width_variable}/xEBuFWrCKDQD6r6CZK71GYIc4UW.jpg
nm0002335	Brahm Wenger	\N	\N	composer,music_department,soundtrack	tt4885044,tt0113313,tt14038512,tt1544572	
nm0002337	Roger Christian	1944	\N	art_department,director,writer	tt0120915,tt0076759,tt0084658,tt0110689	https://image.tmdb.org/t/p/{width_variable}/sEVJCm1WInlVXZP56RHg4pLZZYB.jpg
nm0002338	Jack Clayton	1921	1995	producer,director,assistant_director	tt0297626,tt0071577,tt0062089,tt0055018	https://image.tmdb.org/t/p/{width_variable}/8ljaHLCmfiZeY9X283FfmPAIDFm.jpg
nm0002339	Allen Coulter	\N	\N	director,producer,assistant_director	tt0427969,tt0914387,tt0141842,tt1403981	https://image.tmdb.org/t/p/{width_variable}/q3KnyrQqaJ20kkIyo3Z5PqNCWlE.jpg
nm0002340	Stuart Gordon	1947	2020	writer,director,producer	tt0091083,tt0106950,tt0089885,tt0758786	https://image.tmdb.org/t/p/{width_variable}/9LZpmQx9pwgFInRbbAFEkyUMGlc.jpg
nm0002342	Richard Whelan	\N	\N	assistant_director,producer,miscellaneous	tt0121765,tt0458339,tt0113189,tt2094766	
nm0002343	Adrian G. Griffiths	1964	\N	actor,stunts,director	tt0458525,tt0822854,tt3385516,tt0118480	https://image.tmdb.org/t/p/{width_variable}/poAUvX24DOwr0xDIzwIWqCH1MY8.jpg
nm0002344	Tom Judson	1960	\N	composer,actor,music_department	tt1156149,tt0100142,tt0470272,tt0113416	https://image.tmdb.org/t/p/{width_variable}/dyZslYCWLzs0hLk8xvWZjzmGJ4H.jpg
nm0002345	Jonathan Southard	1960	\N	assistant_director,miscellaneous,producer	tt3963816,tt13153678,tt0120338,tt6513656	
nm0002349	Kevin Inch	1953	\N	producer,director,assistant_director	tt0993840,tt0083470,tt0101199,tt0096583	
nm0002350	Jim Meskimen	\N	\N	actor,animation_department,miscellaneous	tt0170016,tt0098800,tt0112384,tt1266020	https://image.tmdb.org/t/p/{width_variable}/913aYSudoetrtOIA8tZPjOj9dTo.jpg
nm0002352	Raul daSilva	1933	\N	director,writer,camera_department	tt0385613,tt0307686,tt0207703,tt0307463	
nm0002356	Gregory Avellone	\N	\N	actor,director,producer	tt0103855,tt0119925,tt0093640,tt0114898	https://image.tmdb.org/t/p/{width_variable}/ra0QV36iunRZNxXZYNKcu18ssuj.jpg
nm0002357	JD Roberto	1969	\N	actor,stunts,producer	tt0115289,tt0990407,tt0120746,tt0106004	https://image.tmdb.org/t/p/{width_variable}/aPPh19FRV8i22qqq7k10qnKkCgl.jpg
nm0002360	Matthias Maaß	\N	\N	camera_department,cinematographer,director	tt2363241,tt1858812,tt1161645,tt0093191	
nm0002364	Dante Basco	1975	\N	actor,producer,writer	tt2139965,tt0446046,tt0179116,tt0102057	https://image.tmdb.org/t/p/{width_variable}/2bfQho7MEo4wAQTmC687FkXUoKU.jpg
nm0002365	Dionysio Basco	1977	\N	actor,director,producer	tt0285728,tt13322120,tt3120560,tt4065382	
nm0002368	Tom Flynn	\N	\N	writer,director	tt5116302,tt4481414,tt0194008,tt0108521	
nm0002371	Karen Arbeeny	\N	\N	producer,director,assistant_director	tt0093692,tt1233611,tt0124800,tt0106258	
nm0002376	David Hare	1947	\N	writer,director,producer	tt0090310,tt1797469,tt0274558,tt0976051	https://image.tmdb.org/t/p/{width_variable}/fbS6ii117N26KBRceAQo9zTBmNW.jpg
nm0002377	Stephen Semel	\N	\N	producer,editor,editorial_department	tt0411008,tt0245844,tt1839578,tt0475784	
nm0002379	Hans Moser	1880	1964	actor,soundtrack,writer	tt0028878,tt0033049,tt0036333,tt0048684	https://image.tmdb.org/t/p/{width_variable}/xnUAqGWMQZaFTEB9ikoP9vrUq8M.jpg
nm0002382	Paul Chart	1961	\N	director,writer,producer	tt6131682,tt2295748,tt0200910,tt0118603	
nm0002384	Samuel Vartek	1969	\N	editor,writer,sound_department	tt7374370,tt0206811,tt1137439,tt5628870	
nm0002388	Patrick J. Doody	\N	\N	producer,writer,editor	tt0206397,tt1647865,tt6987788,tt0205900	
nm0002391	Dwayne Adway	1969	\N	actor,producer,director	tt15800256,tt0378109,tt0361620,tt28024986	https://image.tmdb.org/t/p/{width_variable}/om8c2iJOSqm9gUjgxlYWYpQYzJl.jpg
nm0002392	Brad Kersch	\N	\N	producer,director,writer	tt3337918,tt0207113,tt3481732,tt1429060
nm0002396	Scott Shaw	\N	\N	producer,director,editor	tt0105310,tt0102804,tt0286668,tt0342750	https://image.tmdb.org/t/p/{width_variable}/bYOzwteHWQsvVxwOa3OsjanTaVy.jpg
nm0002399	Alik Sakharov	1959	\N	cinematographer,director,producer	tt0141842,tt1856010,tt0944947,tt5071412	
nm0002400	Suresh Jindal	1942	2022	producer,director,actor	tt0072064,tt0085776,tt0076696,tt0083987	
nm0002401	David Max Steinberg	1958	\N	cinematographer,producer,camera_department	tt0122106,tt0096074,tt0108136,tt9459336	
nm0002402	Mark D. Allen	\N	\N	visual_effects,producer,director	tt3956230,tt0280665,tt29538091,tt14602326	https://image.tmdb.org/t/p/{width_variable}/x1G9Cb4OaLPZD0QKR5zzdIqX1ml.jpg
nm0002403	Todd Baker	\N	\N	producer,miscellaneous,actor	tt8134184,tt5827228,tt0775407,tt0474499	
nm0002406	Harry Jay Knowles	1971	\N	producer,actor,writer	tt7171224,tt0306846,tt1707821,tt0133751	
nm0002409	Paul Blomdahl	1976	\N	visual_effects,producer,director	tt0392690,tt0386620
nm0002411	Mani Kaul	1944	2011	director,writer,actor	tt0066514,tt0066787,tt0070009,tt0207626	https://image.tmdb.org/t/p/{width_variable}/ldPyadfoNE1ojaX6DjJY5G4BN91.jpg
nm0002412	Michael Fallavollita	\N	\N	editor,producer,editorial_department	tt0107290,tt0120647,tt3358964,tt0380008	
nm0002413	David Jackson	\N	\N	director,writer,producer	tt0088513,tt0115277,tt0349358,tt0086759	https://image.tmdb.org/t/p/{width_variable}/7LxMfxBKKsLPwahxquyJ4myH4Yp.jpg
nm0002416	John O'Hagan	1968	\N	cinematographer,director,miscellaneous	tt0120529,tt0109504,tt0102687,tt0207474	https://image.tmdb.org/t/p/{width_variable}/crC1T4NMwzi7afD8nQgLEce6xgY.jpg
nm0002417	Daniel Pyne	\N	\N	writer,producer,director	tt0164184,tt0368008,tt0118150,tt0488120	
nm0002418	Colin Brunton	1955	\N	producer,assistant_director,production_manager	tt0808447,tt9726452,tt27990867,tt3526078	https://image.tmdb.org/t/p/{width_variable}/7vuYDlaWuS1RwYQ7lllmouAVQlN.jpg
nm0002420	Barry Stone	1945	\N	cinematographer,camera_department,producer	tt0107779,tt0081383,tt0114305,tt1573207	https://image.tmdb.org/t/p/{width_variable}/5lT9EkpK3N0nYMS973eSSAscGJf.jpg
nm0002421	Robert McDonaugh	\N	\N	director,producer	tt0207403,tt0207420,tt0207770,tt0207799
nm0002428	Nick Davis	\N	\N	visual_effects,assistant_director,writer	tt0468569,tt0332452,tt0241527,tt1631867	https://image.tmdb.org/t/p/{width_variable}/xiS6GP2se6qJFEDyKuQCcQa9Ced.jpg
nm0002429	Lloyd A. Silverman	\N	\N	producer,writer,actor	tt0207745,tt0143874,tt2002631,tt0120834	
nm0002431	Nicholas Tabarrok	\N	\N	producer,writer,actor	tt1303828,tt2172985,tt3917710,tt4470266	
nm0002433	Scott Smith	\N	\N	director,producer,miscellaneous	tt4254242,tt1558182,tt1755893,tt0169190	
nm0002435	Volkan Gücer	1964	\N	composer,director,music_department	tt14584450,tt0448352,tt3516438,tt14540234
nm0002436	Shannon Elizabeth	1973	\N	actress,producer,director	tt0175142,tt0314331,tt6521876,tt0163651	https://image.tmdb.org/t/p/{width_variable}/NttGD7i2OgoMBZPDmpaSfoUUAm.jpg
nm0002437	Michael Kevin Walker	\N	\N	actor,writer,producer	tt0195582,tt0117894,tt1156394,tt0410626	
nm0002438	Burnie Burns	1973	\N	producer,writer,actor	tt5707408,tt3864024,tt0401747,tt8390938	https://image.tmdb.org/t/p/{width_variable}/wTmq1NuyxQpg61rzvwxpvESyGlF.jpg
nm0002439	Guy Camara	1964	\N	producer,actor,writer	tt1059897,tt2328797,tt0119361,tt2338283
nm0002442	Fredrik Klasson	\N	\N	director,actor,cinematographer	tt0145830,tt0140295,tt0157584,tt0135042
nm0002443	Franz Hohler	1943	\N	writer,actor,director	tt0136795,tt0206702,tt0107338,tt11329008	
nm0002444	Frederick Long	1948	2004	actor,writer,casting_department	tt0080354,tt0098944,tt0284225,tt0089835	
nm0002445	Bob Shayne	\N	\N	writer,producer,miscellaneous	tt0108219,tt0093850,tt0085110,tt0081930	
nm0002448	Stephen McPherson	\N	\N	writer,miscellaneous,assistant_director	tt0078579,tt0094890,tt0085078,tt0115317	
nm0002449	Martin Veselich	\N	\N	assistant_director,actor,producer	tt0133752,tt0228953,tt0272652,tt0329539	
nm0002457	David Brady	\N	\N	producer,writer,director	tt1153114,tt2609544,tt0207258,tt0085622	
nm0002458	Richard G. Owen	\N	\N	art_department,director,writer	tt0369918,tt0209020,tt0247290,tt0167215
nm0002459	T.C. Christensen	\N	\N	cinematographer,director,camera_department	tt1909270,tt2509298,tt0136523,tt0214723	https://image.tmdb.org/t/p/{width_variable}/wMD3Nddpy7TzMct6Zgf7dhO73Ql.jpg
nm0002461	Mike Cheda	\N	\N	producer,writer,script_department	tt0076920,tt0079894,tt0105063,tt0163579	
nm0002463	Guillermo Fernández Groizard	1960	\N	director,producer,visual_effects	tt0231040,tt14011664,tt2732140,tt0791231	
nm0002464	Karen F. McCarthy	\N	\N	producer,writer,production_manager	tt0274023,tt0111418,tt0832525,tt0476988
nm0002465	Tyler Tharpe	1968	\N	director,writer,actor	tt0103783,tt3323838,tt0151305,tt0889218	
nm0002466	Ryan B. Smith	\N	\N	director,producer	tt0193254
nm0002471	Jeanne Slater	\N	\N	editor,editorial_department,production_manager	tt0422134,tt2529866,tt8338494,tt2649680	
nm0002472	Scott Shiffman	\N	\N	producer,miscellaneous,director	tt0119675,tt0313043,tt0103893,tt0175526	
nm0002475	Barry Dignam	1971	\N	director,producer,writer	tt0272034,tt0191492,tt0211427,tt0208920	
nm0002478	Ernst Gossner	\N	\N	director,writer,actor	tt2014295,tt0478273,tt4474270,tt0208969	
nm0002485	William Preston Robertson	\N	\N	actor,miscellaneous,writer	tt0101410,tt0092991,tt0118715,tt0116282	
nm0002489	Karl Anton	1898	1979	director,writer,producer	tt0036541,tt0033878,tt0038835,tt0165519	
nm0002491	Michael A. Martinez	1980	\N	visual_effects,camera_department,cinematographer	tt9873892,tt0362502,tt8851668,tt0252060	https://image.tmdb.org/t/p/{width_variable}/svhvzCBY32BgHghoAbMZf2oFgIo.jpg
nm0002492	John Bowker	\N	\N	actor,writer,director	tt1199558,tt21209736,tt0220451,tt0375160	
nm0002498	Matthew L. Weiss	\N	\N	editor,actor,cinematographer	tt11394186,tt4840804,tt9601220,tt0428649	
nm0002499	John Lvoff	1954	\N	assistant_director,director,writer	tt0250427,tt0384389,tt0106618,tt0098245	
nm0002503	Harry Carey	1878	1947	actor,writer,producer	tt0032247,tt0040724,tt0031679,tt0022495	https://image.tmdb.org/t/p/{width_variable}/AvNDsYjkLgeFHbxGFIFyl6QRgeM.jpg
nm0002504	Herbert Beerbohm Tree	1852	1917	actor,director,writer	tt0004728,tt1986989,tt0001658,tt0000247	https://image.tmdb.org/t/p/{width_variable}/ataf5grFgmV5NX1GIjXqUrKoFSN.jpg
nm0002505	Michael Horowitz	\N	\N	producer,writer,director	tt0245503,tt0455275,tt0810788,tt4396630	
nm0002506	Jessica Landaw	\N	\N	director,editor,editorial_department	tt0117429,tt0113820,tt1554369,tt0189168	
nm0002508	John Hays	\N	\N	sound_department,editor,director	tt1276104,tt1214962,tt0356910,tt0331811	
nm0002509	Ramesh Iyer	\N	\N	director,writer,miscellaneous	tt0153098,tt0203957,tt0120118,tt0203325	
nm0002510	David Avallone	1965	\N	director,producer,writer	tt4513850,tt3163414,tt2364947,tt2112164	
nm0002511	Scott Schneid	\N	\N	writer,producer,director	tt0098089,tt0961721,tt0088117,tt0101188	
nm0002515	Sabine El Gemayel	\N	\N	editor,editorial_department,director	tt6264018,tt22093574,tt1291643,tt0117497	
nm0002517	Lee Purcell	\N	\N	actress,producer,director	tt0077235,tt3500724,tt5321174,tt0086525	https://image.tmdb.org/t/p/{width_variable}/6MfCtvI7g1Eswmq0f9W0EgF4Nng.jpg
nm0002518	Ryan Koch	1981	\N	actor,writer,producer	tt0209779,tt0113100,tt1482403,tt10551078	
nm0002520	Jeff Mazzola	\N	\N	art_department,producer,actor	tt14795768,tt0887966,tt0486620,tt0139388	https://image.tmdb.org/t/p/{width_variable}/6upt1q0f7VBFlaPg1PwJxVu2IYU.jpg
nm0002522	Jonathan Buss	1972	\N	producer,director,camera_department	tt13653972,tt0480244,tt3895884,tt3268200	
nm0002526	Robert Zappia	\N	\N	writer,miscellaneous,producer	tt0120694,tt0101120,tt1116184,tt9271672	
nm0002531	Pascal Maeder	1965	\N	producer,director,writer	tt0200483,tt0344337,tt0481398,tt0210183	https://image.tmdb.org/t/p/{width_variable}/xkng8fEq2kDbF2r2cSU2dT2vUWv.jpg
nm0002533	Judy Dennis	\N	\N	casting_department,casting_director,director	tt0090350,tt0118421,tt0084707,tt0210220	
nm0002534	Alex Erkiletian	1974	\N	producer,director,writer	tt0367854,tt0163894,tt0210223,tt0140067	
nm0002536	Emmy Rossum	1986	\N	actress,producer,soundtrack	tt0319262,tt0293508,tt0327056,tt1586680	https://image.tmdb.org/t/p/{width_variable}/rkvOaAeF807wta6zL1qCSqBgP0U.jpg
nm0002537	Miles Davis	1926	1991	music_artist,soundtrack,music_department	tt0051378,tt0105435,tt0107206,tt6306064	https://image.tmdb.org/t/p/{width_variable}/m33xjAop7q1b583QkZNeJLag8kh.jpg
nm0002538	David Mercy	\N	\N	actor,director,writer	tt0110970,tt29137306
nm0002542	Terry O. Morse	1906	1984	editor,director,editorial_department	tt0032113,tt0197521,tt0044167,tt0037711	https://image.tmdb.org/t/p/{width_variable}/zx1O5kskUpN0aOcFUVrZ9iZvleW.jpg
nm0002544	Michael Armstrong	1953	\N	director,writer,script_department	tt0212740,tt0213263,tt0213255,tt0206580	https://image.tmdb.org/t/p/{width_variable}/j7zNfsElcpYZ81IM4xC9VS4NVfy.jpg
nm0002545	Preston Sturges	1898	1959	writer,director,producer	tt0037077,tt0036891,tt0032554,tt0034240	https://image.tmdb.org/t/p/{width_variable}/bnJQaN0KONTCmSGvCNuI2HGtmxm.jpg
nm0002547	Mark Bedrosian	\N	\N	camera_department,cinematographer,director	tt1545520,tt1513199,tt3738134,tt6958814	
nm0002548	Ruby Yang	\N	\N	editor,producer,director	tt3804012,tt1744887,tt5514242,tt0859595	
nm0002558	Ken Brooker	1973	\N	location_management,production_manager,miscellaneous	tt0401855,tt5097410,tt11952606,tt2188671	
nm0002559	Peter De Kock	1967	\N	camera_department,cinematographer,director	tt0102254,tt0101125,tt0177908,tt0210725	
nm0002562	Maciek Wszelaki	\N	\N	director,cinematographer,editorial_department	tt0151384,tt0210878,tt0289470,tt0353985	
nm0002569	Carl Koch	1892	1963	writer,miscellaneous,cinematographer	tt0028950,tt0127284,tt0031885,tt0033177	
nm0002572	Christopher Alender	1977	\N	director,producer,miscellaneous	tt10857210,tt12829958,tt4267492,tt2072092	
nm0002573	Bill Corcoran	\N	\N	director,assistant_director,producer	tt0160277,tt0138959,tt0118480,tt0115763	https://image.tmdb.org/t/p/{width_variable}/wbp8xIJqdKDhQhWUpwAyIxoK0v0.jpg
nm0002576	Walter Fasano	1970	\N	editor,director,assistant_director	tt10686204,tt2056771,tt1034415,tt5726616	https://image.tmdb.org/t/p/{width_variable}/4GKmfdJoZXXFDBmC3YgaWzdz59X.jpg
nm0002577	Dave Halls	\N	\N	assistant_director,actor,director	tt0116282,tt5657856,tt0234215,tt0307987	https://image.tmdb.org/t/p/{width_variable}/czkRE80bycYkszEFa1hA1f4DMvI.jpg
nm0002580	Eric A. Pot	\N	\N	assistant_director,director,miscellaneous	tt0337978,tt1378167,tt1144884,tt0322330	
nm0002582	Christopher Rouse	1958	\N	editor,editorial_department,producer	tt0475276,tt0440963,tt0317740,tt1535109	https://image.tmdb.org/t/p/{width_variable}/nFRVghptd4e7PjSSTGz4jkr3qFC.jpg
nm0002585	Stephen White	\N	\N	writer,soundtrack,composer	tt0120598,tt0144701,tt29780587,tt0202675	
nm0002589	George Larkin	\N	\N	producer,director,writer	tt4043308,tt27912549,tt1385645,tt1687914	https://image.tmdb.org/t/p/{width_variable}/d2FjixRVFeQFdNdFNugj76qaBGF.jpg
nm0002592	David Fickas	\N	\N	producer,director,editor	tt0925435,tt0810788,tt9046022	
nm0002593	Rick Johnson	1961	\N	actor,miscellaneous,director	tt0146838,tt0213205,tt0116695,tt0404203	
nm0002597	Sreedevi Mina	\N	\N	actress,director,camera_department	tt11006642,tt27428598,tt11097240	
nm0002598	Robert Benedetti	1939	\N	actor,producer,writer	tt0095687,tt0179940,tt0119679,tt0095088	https://image.tmdb.org/t/p/{width_variable}/q2NoKYaxWcTEH6AWdnWYLANCGMS.jpg
nm0002601	Gary S. Lipsky	\N	\N	producer,director,writer	tt0211323,tt0351234,tt0109254,tt0138474	
nm0002602	Armin Hofmann	\N	\N	producer,writer,director	tt2972766,tt1291131,tt0454898,tt0119286	
nm0002604	Robert Blanche	1962	2020	actor,writer,producer	tt0469641,tt5891062,tt0203019,tt0259153	https://image.tmdb.org/t/p/{width_variable}/rnXTCcTr2e2br7XGyfp9EFJdcqW.jpg
